MOE3.Percentage of unspent funds,com_post_MOPs.Communication System.Time to get info,com_post_MOPs.Computer.Processing time,comms_MOPs.Satellite.Receiving time,comms_MOPs.Satellite.Sending time,target.Distance from base,target.Distance from optimized path start,environment.Precipitation,environment.Wind speed,h.Analysis time,h.Rescue in region time,h.Time to hospital,h.Time to prepare,h.Time to region,MOE1.Fuel cost improvement rate,MOE2.Time improvement Rate,rescue unit MOPs.Fuel cost,rescue unit MOPs.Time to rescue,search unit MOPs.Fuel cost,search unit MOPs.Time to detect,Total MOPs.Fuel consumption cost,Total MOPs.Mission time,UAV.Conditional cruise speed,UAV.Conditional max speed,UAV.Search time,UAV.Time to prepare,UAV.Time to region,UAV.Camera 5.Transparency,UAV.On-board analysis system 5.Analysis time,UAV.On-board analysis system 5.Image recognition algorithm accuracy,UAV.On-board navigation system 5.Navigation algorithm accuracy
25.0000,0.0299,0.0131,0.0009,0.0010,10.0666,4.5648,0.8726,2.8910,8.9701,0.0260,0.0961,0.0173,0.0961,29.7291,10.4389,80.8106,0.2356,0.0009,0.1672,80.8115,0.4478,100.0000,100.0000,0.0458,0.0109,0.1105,0.9700,0.3710,0.9916,0.9979
25.0000,0.0313,0.0094,0.0008,0.0006,11.2687,1.6665,0.5625,13.9363,8.1424,0.0255,0.1091,0.0297,0.1091,20.7732,-6.8208,91.1095,0.2734,0.0013,0.2185,91.1108,0.5341,100.0000,100.0000,0.0168,0.0083,0.1934,1.0000,0.3488,0.9891,0.9943
25.0000,0.0244,0.0136,0.0010,0.0010,14.8975,0.2912,0.6950,9.7337,8.8306,0.0221,0.1241,0.0235,0.1241,10.7519,-28.7749,102.6334,0.2939,0.0019,0.3100,102.6354,0.6439,100.0000,100.0000,0.0030,0.0099,0.2971,1.0000,0.3206,0.9928,0.9841
25.0000,0.0200,0.0151,0.0006,0.0010,10.8053,5.3461,0.3412,11.7497,8.1161,0.0218,0.0900,0.0315,0.0900,34.5097,10.9414,75.3129,0.2335,0.0009,0.1751,75.3139,0.4453,100.0000,100.0000,0.0536,0.0106,0.1110,1.0000,0.3230,0.9848,0.9862
25.0000,0.0306,0.0089,0.0010,0.0010,13.6304,5.2186,0.5427,1.9906,8.1986,0.0206,0.1136,0.0253,0.1136,18.2971,-9.4870,93.9571,0.2731,0.0013,0.2328,93.9584,0.5474,100.0000,100.0000,0.0523,0.0109,0.1696,1.0000,0.3454,0.9842,0.9936
25.0000,0.0305,0.0084,0.0007,0.0010,16.4281,3.9158,0.9483,16.9607,8.2992,0.0245,0.1739,0.0178,0.1739,-24.1383,-62.9284,142.7568,0.3900,0.0023,0.3841,142.7591,0.8146,78.7458,78.7458,0.0499,0.0121,0.3221,0.9500,0.4559,0.9963,0.9873
25.0000,0.0274,0.0097,0.0007,0.0007,9.9202,1.6059,0.2346,13.4787,8.8860,0.0208,0.0955,0.0255,0.0955,30.8224,5.2240,79.5531,0.2374,0.0012,0.1979,79.5543,0.4739,100.0000,100.0000,0.0162,0.0129,0.1688,1.0000,0.3342,0.9840,0.9867
25.0000,0.0204,0.0115,0.0007,0.0010,15.6013,4.9025,0.8178,12.1777,8.4293,0.0182,0.1590,0.0252,0.1590,-12.9680,-34.5922,129.9116,0.3614,0.0016,0.2781,129.9132,0.6730,100.0000,100.0000,0.0492,0.0121,0.2169,0.9700,0.4462,0.9914,0.9879
25.0000,0.0256,0.0166,0.0006,0.0007,11.8432,0.8708,0.9593,13.6949,9.1374,0.0233,0.1192,0.0269,0.1192,14.0410,-17.3604,98.8513,0.2885,0.0015,0.2548,98.8528,0.5868,95.9309,95.9309,0.0092,0.0160,0.2296,0.9500,0.3899,0.9895,0.9974
25.0000,0.0201,0.0120,0.0006,0.0010,8.6929,3.7069,0.3448,2.8287,8.7862,0.0178,0.0724,0.0260,0.0724,47.2851,25.5589,60.6214,0.1886,0.0008,0.1499,60.6222,0.3722,100.0000,100.0000,0.0372,0.0124,0.1002,1.0000,0.3723,0.9841,0.9976
25.0000,0.0271,0.0109,0.0007,0.0011,13.8546,1.9217,0.7848,2.5596,9.8727,0.0307,0.1471,0.0329,0.1471,-6.3499,-34.0283,122.3008,0.3579,0.0016,0.2726,122.3024,0.6701,100.0000,100.0000,0.0193,0.0134,0.2398,0.9700,0.3550,0.9985,0.9962
25.0000,0.0228,0.0142,0.0007,0.0006,11.1095,1.3920,0.7535,14.4280,9.7255,0.0201,0.1436,0.0328,0.1436,-2.4995,-19.5852,117.8731,0.3400,0.0013,0.2196,117.8744,0.5979,100.0000,100.0000,0.0140,0.0108,0.1948,0.9700,0.2741,0.9914,0.9992
25.0000,0.0180,0.0092,0.0008,0.0006,11.2619,2.7824,0.1993,2.2095,8.6503,0.0318,0.0938,0.0272,0.0938,30.5686,2.9633,79.8448,0.2467,0.0012,0.2100,79.8461,0.4852,100.0000,100.0000,0.0279,0.0092,0.1729,1.0000,0.3184,0.9867,0.9823
25.0000,0.0276,0.0167,0.0007,0.0009,14.5061,0.6755,0.2125,2.9281,9.5733,0.0238,0.1209,0.0317,0.1209,12.8031,-28.8606,100.2746,0.2973,0.0019,0.3012,100.2765,0.6443,100.0000,100.0000,0.0069,0.0126,0.2818,1.0000,0.3857,0.9899,0.9824
25.0000,0.0198,0.0153,0.0006,0.0007,10.1541,5.9865,0.5161,5.6431,9.7448,0.0301,0.0846,0.0180,0.0846,37.2064,18.2830,72.2119,0.2174,0.0008,0.1548,72.2127,0.4086,100.0000,100.0000,0.0600,0.0104,0.0844,1.0000,0.4632,0.9806,0.9911
25.0000,0.0322,0.0139,0.0008,0.0008,10.1280,3.7608,0.3852,6.1001,9.0057,0.0229,0.0844,0.0198,0.0844,38.2986,12.4243,70.9556,0.2115,0.0010,0.1787,70.9566,0.4379,100.0000,100.0000,0.0377,0.0118,0.1292,1.0000,0.3325,0.9986,0.9874
25.0000,0.0212,0.0105,0.0006,0.0007,15.8964,5.1009,0.8491,10.8248,9.7906,0.0177,0.1560,0.0204,0.1560,-10.8403,-33.3168,127.4648,0.3501,0.0016,0.2834,127.4664,0.6666,100.0000,100.0000,0.0511,0.0130,0.2194,0.9700,0.2551,0.9851,0.9853
25.0000,0.0323,0.0140,0.0006,0.0007,14.6393,5.7566,0.8573,14.9821,9.5792,0.0231,0.1674,0.0323,0.1674,-19.4585,-37.7950,137.3758,0.3902,0.0014,0.2511,137.3772,0.6890,100.0000,100.0000,0.0576,0.0149,0.1785,0.9700,0.2645,0.9802,0.9966
25.0000,0.0298,0.0092,0.0008,0.0007,15.2272,4.5319,0.5583,9.0777,8.9502,0.0267,0.1269,0.0296,0.1269,8.2357,-25.6992,105.5273,0.3102,0.0016,0.2778,105.5289,0.6285,100.0000,100.0000,0.0454,0.0143,0.2181,1.0000,0.3891,0.9884,0.9819
25.0000,0.0232,0.0099,0.0010,0.0010,16.5434,1.9369,0.4657,0.9904,8.4070,0.0229,0.1379,0.0298,0.1379,1.1013,-38.3009,113.7315,0.3284,0.0020,0.3279,113.7335,0.6915,100.0000,100.0000,0.0194,0.0159,0.2925,1.0000,0.2802,0.9845,0.9996
25.0000,0.0314,0.0133,0.0007,0.0010,16.8573,1.3949,0.2866,16.3059,8.9898,0.0320,0.1678,0.0191,0.1678,-20.9354,-67.3043,139.0732,0.3868,0.0025,0.4034,139.0757,0.8365,83.6941,83.6941,0.0168,0.0157,0.3709,1.0000,0.4166,0.9916,0.9970
25.0000,0.0305,0.0094,0.0008,0.0009,12.4533,5.7652,0.7230,17.6385,9.9780,0.0308,0.1743,0.0270,0.1743,-25.2624,-38.8183,144.0504,0.4064,0.0013,0.2461,144.0517,0.6941,82.3615,82.3615,0.0701,0.0126,0.1634,0.9700,0.3223,0.9986,0.9957
25.0000,0.0326,0.0135,0.0011,0.0006,8.0978,2.7301,0.8149,5.5340,9.4335,0.0211,0.0828,0.0227,0.0828,39.6405,18.6637,69.4126,0.2094,0.0008,0.1495,69.4134,0.4067,100.0000,100.0000,0.0274,0.0126,0.1095,0.9700,0.3346,0.9938,0.9827
25.0000,0.0224,0.0089,0.0008,0.0008,9.2539,3.1499,0.2669,15.2870,8.9033,0.0319,0.0910,0.0305,0.0910,32.5155,5.2842,77.6061,0.2444,0.0011,0.1962,77.6072,0.4736,84.7130,84.7130,0.0373,0.0138,0.1452,1.0000,0.3743,0.9939,0.9947
25.0000,0.0253,0.0162,0.0009,0.0010,16.0800,3.4255,0.1356,1.4348,9.0160,0.0285,0.1340,0.0227,0.1340,3.0688,-31.8613,111.4691,0.3191,0.0018,0.2968,111.4708,0.6593,100.0000,100.0000,0.0343,0.0088,0.2536,1.0000,0.2525,0.9852,0.9989
25.0000,0.0258,0.0097,0.0008,0.0006,9.2764,3.9062,0.5432,12.7160,8.7779,0.0241,0.0773,0.0182,0.0773,43.0826,21.8564,65.4541,0.1969,0.0009,0.1568,65.4550,0.3907,100.0000,100.0000,0.0392,0.0097,0.1080,1.0000,0.3348,0.9966,0.9973
25.0000,0.0277,0.0128,0.0008,0.0007,14.3609,0.7493,0.1938,13.6361,8.8567,0.0306,0.1386,0.0292,0.1386,-0.3841,-33.6077,115.4400,0.3369,0.0018,0.2890,115.4418,0.6680,100.0000,100.0000,0.0076,0.0089,0.2725,1.0000,0.2619,0.9915,0.9999
25.0000,0.0232,0.0127,0.0008,0.0010,9.4226,5.8774,0.9477,13.3389,9.4166,0.0295,0.0956,0.0301,0.0956,29.6415,11.6418,80.9116,0.2509,0.0007,0.1533,80.9123,0.4418,94.7700,94.7700,0.0621,0.0154,0.0759,0.9500,0.2715,0.9990,0.9899
25.0000,0.0227,0.0089,0.0006,0.0009,8.2664,3.8931,0.3418,9.5736,8.4583,0.0318,0.0689,0.0266,0.0689,47.9253,26.7615,59.8851,0.1962,0.0007,0.1369,59.8859,0.3662,100.0000,100.0000,0.0391,0.0084,0.0894,1.0000,0.4836,0.9823,0.9814
25.0000,0.0329,0.0123,0.0010,0.0009,10.1258,1.0345,0.1071,14.7730,9.2233,0.0211,0.0990,0.0207,0.0990,28.3758,2.3486,82.3665,0.2397,0.0012,0.2014,82.3678,0.4883,100.0000,100.0000,0.0104,0.0084,0.1827,1.0000,0.3075,0.9858,0.9970
25.0000,0.0262,0.0145,0.0009,0.0007,13.9468,1.0866,0.4619,10.1402,8.1323,0.0225,0.1162,0.0181,0.1162,16.2137,-20.5880,96.3525,0.2730,0.0017,0.2877,96.3543,0.6029,100.0000,100.0000,0.0110,0.0145,0.2623,1.0000,0.3483,0.9943,0.9814
25.0000,0.0228,0.0129,0.0008,0.0010,9.7605,2.4410,0.2799,0.4429,8.3727,0.0328,0.0813,0.0260,0.0813,39.1422,10.9495,69.9854,0.2215,0.0011,0.1863,69.9865,0.4453,100.0000,100.0000,0.0245,0.0129,0.1489,1.0000,0.2750,0.9814,0.9845
25.0000,0.0287,0.0161,0.0008,0.0007,11.4180,5.9792,0.0733,2.2281,8.5281,0.0291,0.0951,0.0187,0.0951,30.0166,6.3109,80.4800,0.2381,0.0010,0.1841,80.4809,0.4684,100.0000,100.0000,0.0599,0.0136,0.1106,1.0000,0.4423,0.9867,0.9862
25.0000,0.0187,0.0109,0.0006,0.0009,14.7515,1.9622,0.4305,13.5749,8.5290,0.0319,0.1422,0.0290,0.1422,-3.1147,-32.4973,118.5802,0.3454,0.0018,0.2860,118.5819,0.6625,100.0000,100.0000,0.0197,0.0086,0.2577,1.0000,0.3146,0.9868,0.9937
25.0000,0.0267,0.0123,0.0009,0.0009,14.5407,3.5953,0.2944,7.0471,9.3640,0.0213,0.1212,0.0241,0.1212,12.9249,-19.6568,100.1348,0.2877,0.0016,0.2698,100.1364,0.5983,100.0000,100.0000,0.0360,0.0105,0.2232,1.0000,0.2920,0.9912,0.9817
25.0000,0.0263,0.0146,0.0011,0.0006,14.0243,5.6519,0.9964,16.9654,8.9174,0.0218,0.1413,0.0243,0.1413,-1.1080,-30.8114,116.2726,0.3286,0.0016,0.2829,116.2742,0.6541,82.7328,82.7328,0.0684,0.0095,0.2049,0.9500,0.3962,0.9905,0.9891
25.0000,0.0250,0.0152,0.0010,0.0007,13.0246,3.4017,0.8825,13.6400,8.4389,0.0255,0.1424,0.0193,0.1424,-2.4048,-22.3533,117.7641,0.3296,0.0014,0.2402,117.7655,0.6118,100.0000,100.0000,0.0341,0.0109,0.1952,0.9700,0.2882,0.9870,0.9870
25.0000,0.0239,0.0159,0.0008,0.0007,14.4483,3.8991,0.8705,13.3824,8.3463,0.0247,0.1597,0.0210,0.1597,-14.3154,-34.3425,131.4611,0.3652,0.0015,0.2653,131.4627,0.6717,100.0000,100.0000,0.0391,0.0130,0.2131,0.9700,0.4829,0.9994,0.9911
25.0000,0.0244,0.0117,0.0006,0.0008,10.8119,0.1774,0.4325,17.8037,9.7315,0.0247,0.1096,0.0185,0.1096,20.5217,-15.7089,91.3983,0.2624,0.0017,0.2788,91.4001,0.5785,82.1963,82.1963,0.0022,0.0142,0.2623,1.0000,0.3178,0.9825,0.9874
25.0000,0.0311,0.0132,0.0007,0.0011,8.6192,3.6012,0.5085,12.4343,9.1133,0.0290,0.0718,0.0201,0.0718,46.2501,21.9769,61.8116,0.1928,0.0008,0.1512,61.8124,0.3901,100.0000,100.0000,0.0361,0.0143,0.1008,1.0000,0.3440,0.9960,0.9988
25.0000,0.0293,0.0159,0.0009,0.0008,13.1442,5.4101,0.2567,9.4222,9.5331,0.0204,0.1095,0.0312,0.1095,21.1408,-7.8911,90.6869,0.2707,0.0012,0.2219,90.6881,0.5395,100.0000,100.0000,0.0542,0.0100,0.1576,1.0000,0.3915,0.9964,0.9829
25.0000,0.0286,0.0122,0.0010,0.0010,8.2727,2.2078,0.1956,15.7636,8.1915,0.0270,0.0818,0.0249,0.0818,39.5412,11.8742,69.5265,0.2156,0.0010,0.1823,69.5276,0.4406,84.2364,84.2364,0.0263,0.0115,0.1445,1.0000,0.4008,0.9854,0.9985
25.0000,0.0201,0.0090,0.0009,0.0008,9.8801,4.9775,0.1629,9.4517,8.7320,0.0200,0.0823,0.0195,0.0823,40.1129,20.8071,68.8693,0.2041,0.0008,0.1610,68.8701,0.3960,100.0000,100.0000,0.0499,0.0116,0.0995,1.0000,0.3247,0.9817,0.9877
25.0000,0.0272,0.0148,0.0006,0.0007,13.1180,1.6968,0.4444,17.9840,8.4911,0.0273,0.1333,0.0298,0.1333,3.7123,-36.3047,110.7289,0.3237,0.0019,0.3146,110.7308,0.6815,82.0160,82.0160,0.0208,0.0125,0.2813,1.0000,0.2993,0.9946,0.9910
25.0000,0.0253,0.0137,0.0008,0.0006,9.2380,3.6680,0.8538,5.1756,9.6716,0.0270,0.0902,0.0241,0.0902,33.7579,13.1708,76.1776,0.2314,0.0009,0.1624,76.1784,0.4341,100.0000,100.0000,0.0368,0.0138,0.1118,0.9700,0.4606,0.9951,0.9988
25.0000,0.0234,0.0157,0.0006,0.0010,9.2092,2.0715,0.8082,15.8565,9.8347,0.0317,0.1129,0.0286,0.1129,17.3586,-6.4299,95.0364,0.2860,0.0012,0.2055,95.0376,0.5321,84.1435,84.1435,0.0247,0.0085,0.1722,0.9700,0.3182,0.9932,0.9864
25.0000,0.0302,0.0084,0.0010,0.0009,9.6919,2.5911,0.6122,15.2256,9.5037,0.0321,0.0953,0.0238,0.0953,29.5336,-0.2714,81.0351,0.2465,0.0012,0.2142,81.0364,0.5014,84.7744,84.7744,0.0307,0.0149,0.1687,1.0000,0.3926,0.9906,0.9948
25.0000,0.0213,0.0105,0.0006,0.0006,10.6503,0.3656,0.3840,16.7303,8.3123,0.0320,0.1066,0.0223,0.1066,21.6779,-13.2780,90.0688,0.2674,0.0016,0.2660,90.0704,0.5664,83.2697,83.2697,0.0045,0.0140,0.2474,1.0000,0.3108,0.9951,0.9994
25.0000,0.0303,0.0124,0.0006,0.0006,13.7299,0.3066,0.3514,11.8875,9.1835,0.0250,0.1144,0.0242,0.1144,17.1411,-21.3489,95.2860,0.2780,0.0018,0.2848,95.2877,0.6067,100.0000,100.0000,0.0032,0.0113,0.2703,1.0000,0.3151,0.9879,0.9942
25.0000,0.0322,0.0145,0.0010,0.0009,12.4521,3.3945,0.2258,5.6646,8.3527,0.0328,0.1038,0.0299,0.1038,23.5363,-10.1194,87.9319,0.2702,0.0013,0.2318,87.9333,0.5506,100.0000,100.0000,0.0341,0.0138,0.1839,1.0000,0.4471,0.9887,0.9862
25.0000,0.0234,0.0151,0.0008,0.0009,11.1881,2.2905,0.5884,6.6835,9.7132,0.0222,0.0932,0.0281,0.0932,32.2439,1.7945,77.9183,0.2368,0.0013,0.2141,77.9195,0.4910,100.0000,100.0000,0.0230,0.0101,0.1810,1.0000,0.3171,0.9905,0.9845
25.0000,0.0199,0.0089,0.0006,0.0006,9.4772,2.4703,0.3051,16.2752,8.8269,0.0249,0.0943,0.0297,0.0943,31.1322,3.7242,79.1968,0.2433,0.0012,0.2080,79.1980,0.4814,83.7248,83.7248,0.0296,0.0098,0.1686,1.0000,0.3771,0.9937,0.9946
25.0000,0.0226,0.0117,0.0009,0.0008,15.8306,0.5754,0.9395,9.7096,9.8970,0.0218,0.1404,0.0182,0.1404,-0.5273,-40.3196,115.6043,0.3209,0.0022,0.3447,115.6064,0.7016,93.9548,93.9548,0.0062,0.0109,0.3276,0.9500,0.3488,0.9942,0.9921
25.0000,0.0247,0.0140,0.0009,0.0010,16.3196,2.2923,0.5532,0.0653,8.1901,0.0243,0.1360,0.0239,0.1360,2.2174,-35.8431,112.4481,0.3202,0.0019,0.3185,112.4500,0.6792,100.0000,100.0000,0.0231,0.0134,0.2821,1.0000,0.4884,0.9832,0.9956
25.0000,0.0230,0.0133,0.0010,0.0007,8.3289,4.5762,0.9159,1.9672,9.6723,0.0232,0.0758,0.0195,0.0758,44.2497,24.5421,64.1121,0.1943,0.0007,0.1449,64.1128,0.3773,91.5855,91.5855,0.0501,0.0125,0.0823,0.9500,0.4756,0.9852,0.9991
25.0000,0.0202,0.0125,0.0010,0.0006,14.6434,4.4362,0.6199,5.6079,8.6684,0.0319,0.1220,0.0306,0.1220,10.9461,-20.3418,102.4105,0.3066,0.0015,0.2609,102.4120,0.6017,100.0000,100.0000,0.0445,0.0107,0.2057,1.0000,0.4949,0.9843,0.9937
25.0000,0.0194,0.0144,0.0006,0.0010,13.2071,5.4798,0.0616,16.4509,9.4257,0.0319,0.1317,0.0285,0.1317,4.2000,-25.3682,110.1685,0.3239,0.0015,0.2676,110.1700,0.6268,83.5491,83.5491,0.0657,0.0159,0.1860,1.0000,0.4149,0.9957,0.9957
25.0000,0.0330,0.0166,0.0008,0.0008,16.3768,3.8795,0.0204,5.7424,8.1562,0.0261,0.1365,0.0280,0.1365,1.6533,-36.6277,113.0969,0.3271,0.0018,0.3049,113.0987,0.6831,100.0000,100.0000,0.0389,0.0111,0.2548,1.0000,0.4439,0.9937,0.9815
25.0000,0.0218,0.0113,0.0010,0.0009,8.1872,3.4739,0.3909,13.2495,8.9810,0.0172,0.0786,0.0226,0.0786,43.0395,24.5344,65.5038,0.1971,0.0008,0.1453,65.5046,0.3773,100.0000,100.0000,0.0348,0.0148,0.0956,1.0000,0.3896,0.9877,0.9884
25.0000,0.0329,0.0133,0.0008,0.0010,12.3985,5.3349,0.2548,6.1713,9.3291,0.0283,0.1033,0.0232,0.1033,24.4387,-2.2938,86.8943,0.2581,0.0011,0.2054,86.8954,0.5115,100.0000,100.0000,0.0535,0.0101,0.1418,1.0000,0.4106,0.9867,0.9984
25.0000,0.0232,0.0137,0.0010,0.0006,9.5843,3.5630,0.0438,5.7944,9.9856,0.0247,0.0799,0.0318,0.0799,41.2191,14.6274,67.5971,0.2162,0.0009,0.1722,67.5980,0.4269,100.0000,100.0000,0.0357,0.0155,0.1210,1.0000,0.3638,0.9938,0.9978
25.0000,0.0285,0.0131,0.0011,0.0009,11.1254,5.7256,0.7281,0.2273,9.7994,0.0201,0.1273,0.0252,0.1273,8.7963,-4.2129,104.8833,0.3000,0.0009,0.1775,104.8843,0.5211,100.0000,100.0000,0.0573,0.0104,0.1098,0.9700,0.3188,0.9864,0.9861
25.0000,0.0221,0.0130,0.0008,0.0007,9.4437,5.9282,0.6322,15.8137,8.0570,0.0254,0.0935,0.0253,0.0935,31.6602,11.2106,78.5899,0.2376,0.0008,0.1698,78.5908,0.4439,84.1863,84.1863,0.0705,0.0142,0.0851,1.0000,0.3431,0.9954,0.9841
25.0000,0.0190,0.0150,0.0009,0.0009,11.0949,2.7450,0.0298,17.7996,9.3939,0.0279,0.1125,0.0295,0.1125,18.1199,-14.2464,94.1606,0.2823,0.0015,0.2531,94.1621,0.5712,82.2004,82.2004,0.0335,0.0139,0.2058,1.0000,0.2698,0.9957,0.9886
25.0000,0.0210,0.0123,0.0007,0.0006,11.3479,2.5766,0.7662,4.8566,8.5481,0.0188,0.1234,0.0271,0.1234,11.6794,-8.6982,101.5674,0.2928,0.0012,0.2162,101.5687,0.5435,100.0000,100.0000,0.0258,0.0136,0.1767,0.9700,0.2646,0.9944,0.9942
25.0000,0.0213,0.0152,0.0011,0.0006,13.1234,3.3207,0.5211,17.6389,9.0586,0.0305,0.1328,0.0275,0.1328,3.6473,-31.4682,110.8039,0.3236,0.0017,0.2957,110.8056,0.6573,82.3611,82.3611,0.0405,0.0146,0.2407,1.0000,0.4880,0.9851,0.9901
25.0000,0.0289,0.0116,0.0009,0.0010,15.7020,0.3809,0.2215,11.5436,9.4115,0.0311,0.1308,0.0225,0.1308,4.9102,-37.5415,109.3513,0.3153,0.0020,0.3300,109.3533,0.6877,100.0000,100.0000,0.0039,0.0150,0.3111,1.0000,0.3338,0.9906,0.9857
25.0000,0.0247,0.0132,0.0010,0.0010,10.5060,3.0864,0.6057,6.6125,8.8859,0.0323,0.0875,0.0215,0.0875,34.8755,8.0069,74.8921,0.2290,0.0011,0.1911,74.8932,0.4600,100.0000,100.0000,0.0309,0.0114,0.1487,1.0000,0.2958,0.9816,0.9999
25.0000,0.0213,0.0152,0.0010,0.0007,10.6586,3.1775,0.5031,1.2607,9.1051,0.0197,0.0888,0.0323,0.0888,35.6344,7.5864,74.0194,0.2297,0.0011,0.1941,74.0205,0.4621,100.0000,100.0000,0.0319,0.0121,0.1501,1.0000,0.4462,0.9821,0.9984
25.0000,0.0209,0.0102,0.0006,0.0008,14.6136,0.1840,0.4139,7.5593,9.4815,0.0229,0.1218,0.0294,0.1218,12.3010,-27.1800,100.8519,0.2958,0.0019,0.3076,100.8538,0.6359,100.0000,100.0000,0.0019,0.0160,0.2897,1.0000,0.2832,0.9945,0.9971
25.0000,0.0173,0.0122,0.0006,0.0008,13.0960,0.1772,0.6150,0.8681,9.4749,0.0189,0.1091,0.0224,0.1091,21.6096,-12.9650,90.1473,0.2596,0.0017,0.2744,90.1490,0.5648,100.0000,100.0000,0.0019,0.0098,0.2626,1.0000,0.4926,0.9975,0.9846
25.0000,0.0211,0.0098,0.0011,0.0009,8.9612,5.3212,0.5059,13.7651,9.6862,0.0275,0.0866,0.0218,0.0866,36.1724,20.6833,73.4011,0.2225,0.0007,0.1412,73.4017,0.3966,100.0000,100.0000,0.0533,0.0144,0.0734,1.0000,0.3186,0.9815,0.9951
25.0000,0.0282,0.0142,0.0008,0.0007,11.5071,2.0015,0.5088,16.3764,8.2329,0.0249,0.1147,0.0200,0.1147,16.9820,-16.3843,95.4691,0.2742,0.0016,0.2638,95.4707,0.5819,83.6236,83.6236,0.0240,0.0098,0.2299,1.0000,0.4062,0.9921,0.9899
25.0000,0.0175,0.0155,0.0007,0.0007,9.6788,3.8457,0.2106,7.7660,8.6323,0.0223,0.0807,0.0282,0.0807,40.9845,17.5747,67.8670,0.2118,0.0009,0.1660,67.8679,0.4121,100.0000,100.0000,0.0385,0.0098,0.1176,1.0000,0.2569,0.9840,0.9943
25.0000,0.0226,0.0132,0.0008,0.0008,11.6908,3.8081,0.3619,7.4113,9.1488,0.0219,0.0974,0.0190,0.0974,29.3661,3.6819,81.2278,0.2358,0.0012,0.2084,81.2289,0.4816,100.0000,100.0000,0.0382,0.0100,0.1602,1.0000,0.3821,0.9965,0.9856
25.0000,0.0239,0.0142,0.0006,0.0006,12.3681,2.4187,0.1716,17.2032,9.5420,0.0207,0.1245,0.0248,0.1245,10.7078,-23.2838,102.6844,0.2944,0.0017,0.2828,102.6861,0.6164,82.7968,82.7968,0.0293,0.0085,0.2450,1.0000,0.4028,0.9969,0.9818
25.0000,0.0275,0.0142,0.0011,0.0007,14.5208,2.4826,0.8377,9.8066,9.9830,0.0311,0.1445,0.0290,0.1445,-4.5474,-34.9162,120.2278,0.3490,0.0017,0.2821,120.2295,0.6746,100.0000,100.0000,0.0249,0.0115,0.2457,0.9700,0.3484,0.9903,0.9806
25.0000,0.0226,0.0104,0.0008,0.0007,12.6022,0.8443,0.9009,2.2614,9.5755,0.0285,0.1166,0.0208,0.1166,15.1946,-20.5907,97.5245,0.2824,0.0018,0.2860,97.5263,0.6030,90.0908,90.0908,0.0095,0.0127,0.2639,0.9500,0.3491,0.9974,0.9902
25.0000,0.0310,0.0165,0.0006,0.0011,8.1666,3.1730,0.1912,12.7404,8.0773,0.0301,0.0681,0.0217,0.0681,48.7337,24.5009,58.9555,0.1879,0.0008,0.1405,58.9563,0.3775,100.0000,100.0000,0.0318,0.0085,0.1002,1.0000,0.3004,0.9896,0.9998
25.0000,0.0194,0.0167,0.0006,0.0009,12.0835,2.8009,0.6843,9.2656,8.6614,0.0252,0.1007,0.0185,0.1007,26.6677,-1.9430,84.3308,0.2450,0.0013,0.2271,84.3321,0.5097,100.0000,100.0000,0.0281,0.0110,0.1880,1.0000,0.4927,0.9910,0.9890
25.0000,0.0265,0.0136,0.0006,0.0007,12.1864,4.6219,0.2743,14.5620,9.4168,0.0247,0.1189,0.0229,0.1189,14.0941,-6.7767,98.7906,0.2852,0.0012,0.2072,98.7918,0.5339,100.0000,100.0000,0.0463,0.0082,0.1527,1.0000,0.3821,0.9959,0.9926
25.0000,0.0242,0.0092,0.0007,0.0006,11.4828,1.1076,0.0700,15.1978,8.5313,0.0204,0.1128,0.0318,0.1128,18.8373,-17.8556,93.3354,0.2779,0.0017,0.2766,93.3371,0.5893,84.8022,84.8022,0.0131,0.0139,0.2496,1.0000,0.3154,0.9975,0.9810
25.0000,0.0289,0.0106,0.0010,0.0009,9.2401,1.0388,0.5212,14.6823,9.8834,0.0204,0.0903,0.0183,0.0903,34.5544,10.8135,75.2614,0.2192,0.0011,0.1854,75.2625,0.4459,100.0000,100.0000,0.0105,0.0083,0.1666,1.0000,0.3543,0.9997,0.9860
25.0000,0.0204,0.0132,0.0011,0.0008,13.7049,0.1141,0.6780,17.0992,9.3167,0.0294,0.1378,0.0304,0.1378,0.3292,-42.5193,114.6193,0.3354,0.0022,0.3417,114.6215,0.7126,82.9008,82.9008,0.0015,0.0104,0.3299,1.0000,0.4041,0.9830,0.9948
25.0000,0.0250,0.0128,0.0010,0.0008,8.4726,3.5560,0.0986,2.6609,9.8162,0.0279,0.0706,0.0247,0.0706,47.2494,23.4645,60.6624,0.1938,0.0008,0.1493,60.6632,0.3827,100.0000,100.0000,0.0357,0.0148,0.0989,1.0000,0.4886,0.9843,0.9971
25.0000,0.0211,0.0105,0.0010,0.0010,11.2531,4.6217,0.9374,0.8938,9.9381,0.0246,0.1000,0.0300,0.1000,27.1974,1.9102,83.7219,0.2547,0.0011,0.2020,83.7230,0.4904,93.7398,93.7398,0.0494,0.0084,0.1442,0.9500,0.2800,0.9807,0.9829
25.0000,0.0227,0.0148,0.0006,0.0011,8.2078,5.6737,0.9074,17.7024,9.3018,0.0228,0.0916,0.0302,0.0916,33.3104,13.4835,76.6923,0.2362,0.0007,0.1572,76.6931,0.4326,74.6728,74.6728,0.0761,0.0118,0.0694,0.9500,0.3892,0.9970,0.9822
