MOE3.Percentage of unspent funds,com_post_MOPs.Communication System.Time to get info,com_post_MOPs.Computer.Processing time,comms_MOPs.Satellite.Receiving time,comms_MOPs.Satellite.Sending time,target.Distance from base,target.Distance from optimized path start,environment.Precipitation,environment.Wind speed,h.Analysis time,h.Rescue in region time,h.Time to hospital,h.Time to prepare,h.Time to region,laptop.Recognition software 3.Analysis time,MOE1.Fuel cost improvement rate,MOE2.Time improvement Rate,rescue unit MOPs.Fuel cost,rescue unit MOPs.Time to rescue,search unit MOPs.Fuel cost,search unit MOPs.Time to detect,Total MOPs.Fuel consumption cost,Total MOPs.Mission time,UAV.Conditional cruise speed,UAV.Conditional max speed,UAV.Search time,UAV.Time to prepare,UAV.Time to region,UAV.Camera 3.Transmission delay,UAV.Camera 3.Transparency,UAV.On-board navigation system 3.Navigation algorithm accuracy
45.0000,0.0223,0.0148,0.0008,0.0008,11.4455,3.2746,0.8179,1.8482,9.0327,0.0260,0.1166,0.0240,0.1166,2.0670,15.4795,-6.4261,97.1974,0.2832,0.0012,0.2101,97.1986,0.5321,100.0000,100.0000,0.0335,0.0104,0.1662,0.5182,0.9700,0.9845
45.0000,0.0232,0.0153,0.0007,0.0008,13.0411,2.2487,0.8479,5.2814,9.3068,0.0195,0.1282,0.0206,0.1282,2.3276,8.2917,-17.5422,105.4631,0.2965,0.0015,0.2513,105.4646,0.5877,100.0000,100.0000,0.0236,0.0098,0.2179,1.4966,0.9700,0.9917
45.0000,0.0191,0.0152,0.0010,0.0009,11.0615,0.3845,0.0914,12.1052,8.0983,0.0231,0.0922,0.0298,0.0922,1.4065,32.8551,-1.5731,77.2152,0.2373,0.0014,0.2343,77.2166,0.5079,100.0000,100.0000,0.0044,0.0119,0.2180,0.5986,1.0000,0.9804
45.0000,0.0201,0.0120,0.0008,0.0008,15.1963,3.1418,0.7201,8.1423,9.7500,0.0311,0.1759,0.0195,0.1759,1.3101,-26.4057,-45.2152,145.3648,0.4024,0.0017,0.2899,145.3665,0.7261,100.0000,100.0000,0.0320,0.0125,0.2453,0.8460,0.9700,0.9836
45.0000,0.0221,0.0152,0.0011,0.0009,16.5641,3.3868,0.1708,6.7069,9.9471,0.0241,0.1380,0.0278,0.1380,1.8347,0.8263,-36.1382,114.0479,0.3280,0.0019,0.3134,114.0497,0.6807,100.0000,100.0000,0.0348,0.0118,0.2668,1.4125,1.0000,0.9885
45.0000,0.0249,0.0154,0.0011,0.0008,11.4395,3.0555,0.5534,4.1407,8.9115,0.0180,0.0953,0.0225,0.0953,1.2691,31.3415,2.8762,78.9561,0.2311,0.0012,0.2124,78.9573,0.4856,100.0000,100.0000,0.0312,0.0119,0.1693,0.9044,1.0000,0.9919
45.0000,0.0206,0.0105,0.0009,0.0008,8.2692,1.3771,0.4473,1.5694,8.9577,0.0223,0.0689,0.0182,0.0689,1.3108,49.1531,24.9151,58.4729,0.1784,0.0010,0.1643,58.4739,0.3754,100.0000,100.0000,0.0144,0.0098,0.1401,0.9607,1.0000,0.9856
45.0000,0.0258,0.0132,0.0008,0.0008,15.5699,2.9852,0.0887,14.1142,9.1414,0.0317,0.1511,0.0277,0.1511,2.7432,-9.2322,-40.3509,125.6152,0.3616,0.0018,0.2996,125.6170,0.7018,100.0000,100.0000,0.0308,0.0149,0.2539,0.8314,1.0000,0.9924
45.0000,0.0295,0.0123,0.0008,0.0007,15.1813,5.4700,0.5387,16.3309,8.2063,0.0304,0.1512,0.0297,0.1512,2.9755,-9.1459,-43.3842,125.5160,0.3624,0.0018,0.3113,125.5178,0.7169,83.6691,83.6691,0.0665,0.0087,0.2360,1.1015,1.0000,0.9845
45.0000,0.0241,0.0114,0.0006,0.0009,16.6824,5.4938,0.2220,15.4779,9.8796,0.0291,0.1645,0.0318,0.1645,1.1513,-18.2186,-54.5321,135.9494,0.3899,0.0020,0.3458,135.9514,0.7727,84.5221,84.5221,0.0657,0.0129,0.2671,1.3777,1.0000,0.9921
45.0000,0.0260,0.0133,0.0008,0.0010,8.6331,3.3677,0.2350,13.8741,8.1583,0.0319,0.0835,0.0224,0.0835,2.0875,37.7356,17.2298,71.6032,0.2213,0.0008,0.1514,71.6041,0.4139,100.0000,100.0000,0.0346,0.0100,0.1068,1.2784,1.0000,0.9885
45.0000,0.0195,0.0108,0.0011,0.0008,16.8763,4.1512,0.4833,17.5635,9.4710,0.0195,0.1706,0.0225,0.1706,2.1383,-21.2207,-57.8705,139.4016,0.3832,0.0022,0.3739,139.4038,0.7894,82.4365,82.4365,0.0511,0.0129,0.3099,0.6754,1.0000,0.9972
45.0000,0.0250,0.0168,0.0006,0.0007,14.5250,5.6140,0.7291,2.9454,8.2174,0.0311,0.1660,0.0230,0.1660,1.6430,-19.5444,-35.0064,137.4747,0.3861,0.0014,0.2457,137.4761,0.6750,100.0000,100.0000,0.0568,0.0088,0.1801,0.7265,0.9700,0.9907
45.0000,0.0256,0.0095,0.0008,0.0009,9.3963,1.5019,0.3503,6.5906,8.3454,0.0325,0.0783,0.0324,0.0783,1.1337,41.2897,10.2890,67.5157,0.2215,0.0011,0.1903,67.5168,0.4486,100.0000,100.0000,0.0155,0.0150,0.1598,0.6482,1.0000,0.9899
45.0000,0.0213,0.0158,0.0007,0.0006,11.7048,3.2036,0.6337,9.8550,9.7644,0.0240,0.0975,0.0319,0.0975,2.1598,29.0205,-2.0113,81.6252,0.2510,0.0012,0.2207,81.6264,0.5101,100.0000,100.0000,0.0328,0.0157,0.1722,0.5061,1.0000,0.9888
45.0000,0.0226,0.0116,0.0007,0.0006,16.6698,5.8678,0.4901,4.5504,9.7559,0.0290,0.1389,0.0277,0.1389,2.7869,-0.4190,-32.6924,115.4802,0.3345,0.0017,0.2933,115.4819,0.6635,100.0000,100.0000,0.0598,0.0150,0.2186,1.1180,1.0000,0.9894
45.0000,0.0306,0.0122,0.0007,0.0008,16.6120,0.2186,0.7120,17.4761,9.0967,0.0182,0.2356,0.0189,0.2356,2.7492,-66.2687,-94.0157,191.2064,0.5083,0.0026,0.4174,191.2090,0.9701,82.5239,82.5239,0.0038,0.0153,0.3983,1.1539,0.9700,0.9982
45.0000,0.0171,0.0162,0.0009,0.0007,12.8039,0.0936,0.3479,11.2812,8.7314,0.0317,0.1067,0.0172,0.1067,2.4788,21.6403,-13.8680,90.1120,0.2623,0.0017,0.2721,90.1136,0.5693,100.0000,100.0000,0.0020,0.0128,0.2573,1.3231,1.0000,0.9889
45.0000,0.0281,0.0161,0.0011,0.0007,15.3010,2.9566,0.7478,1.5784,8.3752,0.0259,0.1705,0.0249,0.1705,1.4256,-21.9931,-46.6730,140.2903,0.3918,0.0017,0.2955,140.2920,0.7334,100.0000,100.0000,0.0302,0.0153,0.2500,0.7192,0.9700,0.9886
45.0000,0.0250,0.0169,0.0010,0.0010,12.8069,1.1904,0.0148,16.9632,9.3321,0.0263,0.1285,0.0267,0.1285,2.1339,7.1618,-32.9324,106.7621,0.3101,0.0019,0.3106,106.7640,0.6647,83.0368,83.0368,0.0153,0.0115,0.2838,1.3162,1.0000,0.9866
45.0000,0.0259,0.0133,0.0009,0.0006,16.2644,4.2053,0.7342,2.2193,9.8510,0.0317,0.1846,0.0290,0.1846,1.2763,-32.5563,-53.1829,152.4380,0.4299,0.0017,0.2954,152.4397,0.7659,100.0000,100.0000,0.0428,0.0093,0.2432,1.4692,0.9700,0.9927
45.0000,0.0250,0.0122,0.0008,0.0009,9.6671,5.4801,0.0529,5.3665,8.9494,0.0238,0.0806,0.0330,0.0806,1.6525,40.8507,17.3917,68.0209,0.2179,0.0008,0.1562,68.0217,0.4130,100.0000,100.0000,0.0556,0.0154,0.0852,1.1655,1.0000,0.9863
45.0000,0.0289,0.0093,0.0007,0.0007,15.3399,2.1895,0.0552,6.7219,9.3229,0.0227,0.1278,0.0324,0.1278,1.2617,8.1150,-30.0808,105.6659,0.3107,0.0018,0.3001,105.6677,0.6504,100.0000,100.0000,0.0226,0.0110,0.2664,1.3319,1.0000,0.9880
45.0000,0.0238,0.0135,0.0006,0.0009,10.9750,2.4505,0.8567,6.8705,8.2143,0.0288,0.1068,0.0316,0.1068,1.2464,21.9816,-4.0713,89.7199,0.2739,0.0012,0.2077,89.7212,0.5204,100.0000,100.0000,0.0251,0.0090,0.1736,0.9903,0.9700,0.9835
45.0000,0.0240,0.0170,0.0009,0.0006,13.2968,4.6824,0.4864,11.4230,9.9693,0.0281,0.1108,0.0186,0.1108,1.1254,19.2476,-9.3396,92.8639,0.2683,0.0013,0.2359,92.8652,0.5467,100.0000,100.0000,0.0474,0.0127,0.1758,0.9279,1.0000,0.9815
45.0000,0.0267,0.0115,0.0010,0.0006,10.7908,3.1752,0.2037,13.6756,8.2452,0.0293,0.1042,0.0289,0.1042,1.3057,23.7182,-1.6537,87.7229,0.2665,0.0011,0.2020,87.7240,0.5083,100.0000,100.0000,0.0324,0.0145,0.1550,1.1739,1.0000,0.9841
45.0000,0.0329,0.0122,0.0007,0.0007,12.1612,3.9336,0.3365,12.5503,9.8672,0.0172,0.1013,0.0194,0.1013,2.2462,27.2544,-1.0310,83.6563,0.2393,0.0012,0.2193,83.6575,0.5052,100.0000,100.0000,0.0402,0.0129,0.1662,0.7654,1.0000,0.9915
45.0000,0.0265,0.0083,0.0009,0.0009,11.1813,0.2940,0.2835,14.1194,8.3711,0.0191,0.1085,0.0179,0.1085,2.9007,22.0371,-5.1926,89.6559,0.2539,0.0014,0.2354,89.6573,0.5260,100.0000,100.0000,0.0040,0.0120,0.2194,1.0286,1.0000,0.9937
45.0000,0.0304,0.0146,0.0007,0.0007,12.8126,4.6449,0.5418,3.4618,8.1063,0.0272,0.1068,0.0194,0.1068,1.7699,22.1710,-5.6948,89.5021,0.2602,0.0013,0.2218,89.5033,0.5285,100.0000,100.0000,0.0473,0.0102,0.1643,1.2840,1.0000,0.9961
45.0000,0.0243,0.0159,0.0010,0.0006,8.2678,1.5863,0.6841,4.6589,9.2183,0.0250,0.0689,0.0191,0.0689,1.0622,48.8149,22.1840,58.8619,0.1819,0.0009,0.1655,58.8629,0.3891,100.0000,100.0000,0.0165,0.0131,0.1359,1.2665,1.0000,0.9851
45.0000,0.0266,0.0151,0.0011,0.0008,9.0476,1.1328,0.9014,14.1656,8.3309,0.0286,0.0974,0.0227,0.0974,2.5449,28.4827,1.0832,82.2437,0.2462,0.0012,0.2048,82.2449,0.4946,90.1428,90.1428,0.0136,0.0145,0.1767,1.1014,0.9500,0.9955
45.0000,0.0252,0.0140,0.0010,0.0011,14.7069,3.8701,0.4065,1.1934,9.9807,0.0265,0.1226,0.0206,0.1226,2.2904,11.2825,-20.3593,102.0236,0.2922,0.0016,0.2682,102.0252,0.6018,100.0000,100.0000,0.0395,0.0082,0.2205,0.7339,1.0000,0.9840
45.0000,0.0170,0.0119,0.0008,0.0011,14.9774,3.0954,0.2863,17.1368,8.6716,0.0292,0.1506,0.0209,0.1506,2.1995,-8.5932,-45.0200,124.8801,0.3514,0.0020,0.3429,124.8822,0.7251,82.8632,82.8632,0.0383,0.0135,0.2911,1.1989,1.0000,0.9859
45.0000,0.0221,0.0087,0.0009,0.0010,12.4766,2.0391,0.9431,12.9961,8.8518,0.0201,0.1102,0.0203,0.1102,1.6755,20.6828,-9.9529,91.2132,0.2609,0.0015,0.2561,91.2147,0.5498,94.3123,94.3123,0.0225,0.0098,0.2238,1.4975,0.9500,0.9902
45.0000,0.0240,0.0088,0.0008,0.0010,15.9588,1.7707,0.6654,6.5231,8.7136,0.0296,0.1330,0.0224,0.1330,1.0994,3.6193,-35.0032,110.8359,0.3180,0.0020,0.3225,110.8378,0.6750,100.0000,100.0000,0.0184,0.0149,0.2892,1.2710,1.0000,0.9818
45.0000,0.0243,0.0160,0.0011,0.0008,15.3456,4.5806,0.1045,8.8292,8.7524,0.0229,0.1279,0.0313,0.1279,1.2166,8.0507,-25.2799,105.7400,0.3099,0.0016,0.2743,105.7416,0.6264,100.0000,100.0000,0.0464,0.0099,0.2180,0.8717,1.0000,0.9889
45.0000,0.0309,0.0119,0.0007,0.0006,16.0390,4.5832,0.2807,15.9158,8.6982,0.0251,0.1590,0.0209,0.1590,1.3028,-13.8546,-49.5314,130.9308,0.3639,0.0020,0.3398,130.9328,0.7477,84.0842,84.0842,0.0551,0.0103,0.2743,0.9359,1.0000,0.9943
45.0000,0.0315,0.0155,0.0008,0.0006,13.8881,1.9371,0.5498,9.7969,8.6203,0.0229,0.1157,0.0290,0.1157,2.7003,16.5003,-21.1679,96.0231,0.2834,0.0016,0.2740,96.0247,0.6058,100.0000,100.0000,0.0203,0.0136,0.2400,0.8159,1.0000,0.9970
45.0000,0.0201,0.0099,0.0008,0.0010,15.2459,2.1677,0.5830,1.9588,9.3554,0.0288,0.1270,0.0213,0.1270,2.3819,7.8556,-26.3837,105.9643,0.3043,0.0018,0.2959,105.9661,0.6319,100.0000,100.0000,0.0225,0.0092,0.2642,0.5677,1.0000,0.9911
45.0000,0.0272,0.0138,0.0009,0.0010,13.7797,1.9625,0.6580,1.3143,9.3523,0.0226,0.1148,0.0239,0.1148,1.4216,17.1707,-17.7640,95.2521,0.2761,0.0016,0.2698,95.2537,0.5888,100.0000,100.0000,0.0203,0.0125,0.2370,1.1265,1.0000,0.9986
45.0000,0.0246,0.0108,0.0010,0.0007,10.7281,4.5920,0.4316,7.6465,9.3681,0.0189,0.0894,0.0310,0.0894,1.9283,35.3421,10.0323,74.3555,0.2287,0.0010,0.1840,74.3565,0.4498,100.0000,100.0000,0.0467,0.0127,0.1246,0.7633,1.0000,0.9871
45.0000,0.0213,0.0145,0.0007,0.0010,14.0091,5.8275,0.3637,4.1300,8.9199,0.0170,0.1167,0.0268,0.1167,1.3389,16.5644,-10.8789,95.9496,0.2773,0.0013,0.2397,95.9510,0.5544,100.0000,100.0000,0.0590,0.0144,0.1663,1.4355,1.0000,0.9857
45.0000,0.0217,0.0141,0.0007,0.0008,12.3426,5.0188,0.1172,12.6616,9.6941,0.0329,0.1029,0.0215,0.1029,1.5441,24.1549,-1.5061,87.2207,0.2601,0.0012,0.2100,87.2219,0.5075,100.0000,100.0000,0.0508,0.0103,0.1489,0.7239,1.0000,0.9851
45.0000,0.0324,0.0157,0.0006,0.0006,15.6953,5.7517,0.1392,17.7501,9.8640,0.0251,0.1590,0.0304,0.1590,1.4641,-13.8993,-50.9801,130.9823,0.3736,0.0019,0.3320,130.9842,0.7549,82.2499,82.2499,0.0707,0.0157,0.2456,1.4870,1.0000,0.9856
45.0000,0.0188,0.0167,0.0007,0.0006,10.5146,5.4418,0.5072,3.4362,8.0123,0.0279,0.0876,0.0316,0.0876,2.4004,35.3999,10.8284,74.2893,0.2348,0.0009,0.1743,74.2902,0.4459,100.0000,100.0000,0.0555,0.0154,0.1034,1.4302,1.0000,0.9835
45.0000,0.0271,0.0138,0.0008,0.0007,10.2699,1.5253,0.2991,0.6984,8.1740,0.0172,0.0856,0.0291,0.0856,2.5818,38.2157,6.7186,71.0507,0.2175,0.0012,0.2066,71.0520,0.4664,100.0000,100.0000,0.0162,0.0132,0.1771,0.9082,1.0000,0.9888
45.0000,0.0294,0.0113,0.0008,0.0006,8.1252,5.6396,0.8157,2.6513,9.0649,0.0213,0.0830,0.0214,0.0830,2.2915,39.4788,26.6413,69.5988,0.2087,0.0006,0.1161,69.5994,0.3668,100.0000,100.0000,0.0575,0.0082,0.0505,1.4663,0.9700,0.9901
45.0000,0.0325,0.0152,0.0006,0.0008,12.7093,4.9613,0.9563,12.8637,9.0480,0.0306,0.1107,0.0307,0.1107,2.2057,18.9597,-12.1394,93.1951,0.2828,0.0013,0.2289,93.1963,0.5607,95.6323,95.6323,0.0529,0.0120,0.1640,1.4664,0.9500,0.9899
45.0000,0.0174,0.0160,0.0010,0.0006,10.4979,0.4268,0.4106,17.9874,9.2782,0.0212,0.1067,0.0198,0.1067,2.2342,23.0330,-11.4832,88.5104,0.2543,0.0016,0.2681,88.5120,0.5574,82.0126,82.0126,0.0060,0.0150,0.2471,0.7326,1.0000,0.9949
45.0000,0.0179,0.0168,0.0008,0.0007,14.3732,1.1397,0.1197,14.4934,8.0190,0.0244,0.1401,0.0202,0.1401,2.1507,-0.6282,-30.5356,115.7207,0.3247,0.0018,0.2918,115.7224,0.6527,100.0000,100.0000,0.0123,0.0142,0.2653,0.9859,1.0000,0.9987
45.0000,0.0241,0.0144,0.0010,0.0009,16.7993,2.5985,0.6757,4.3879,9.8401,0.0262,0.1400,0.0272,0.1400,2.7521,-0.8010,-40.3406,115.9192,0.3333,0.0020,0.3279,115.9211,0.7017,100.0000,100.0000,0.0271,0.0140,0.2868,1.3530,1.0000,0.9913
45.0000,0.0181,0.0109,0.0007,0.0010,10.3697,2.9079,0.7728,8.1869,9.9264,0.0275,0.1118,0.0319,0.1118,2.5932,18.6294,-1.7308,93.5750,0.2830,0.0011,0.1950,93.5761,0.5087,100.0000,100.0000,0.0301,0.0130,0.1519,0.9154,0.9700,0.9839
45.0000,0.0261,0.0125,0.0006,0.0007,9.9827,1.7743,0.2131,6.7096,8.4733,0.0269,0.0832,0.0308,0.0832,2.2043,38.6137,8.6086,70.5931,0.2241,0.0011,0.1930,70.5943,0.4570,100.0000,100.0000,0.0185,0.0092,0.1653,0.5674,1.0000,0.9951
45.0000,0.0270,0.0116,0.0007,0.0009,13.5389,3.8551,0.1329,14.2167,8.9577,0.0269,0.1315,0.0188,0.1315,2.0836,4.9942,-19.8474,109.2552,0.3087,0.0014,0.2503,109.2567,0.5992,100.0000,100.0000,0.0395,0.0136,0.1972,1.3182,1.0000,0.9832
45.0000,0.0304,0.0124,0.0006,0.0007,15.8037,5.4311,0.8077,11.1405,9.9885,0.0219,0.1630,0.0265,0.1630,2.9878,-16.2754,-39.6736,133.7152,0.3744,0.0016,0.2799,133.7168,0.6984,100.0000,100.0000,0.0554,0.0147,0.2098,0.8114,0.9700,0.9899
45.0000,0.0188,0.0167,0.0011,0.0007,16.3964,2.5341,0.3098,3.5963,9.9292,0.0191,0.1366,0.0189,0.1366,1.9661,2.4503,-33.7944,112.1802,0.3114,0.0019,0.3204,112.1822,0.6690,100.0000,100.0000,0.0260,0.0116,0.2827,0.5066,1.0000,0.9812
45.0000,0.0181,0.0087,0.0010,0.0007,15.0400,4.6887,0.2718,2.4005,9.8454,0.0258,0.1253,0.0314,0.1253,2.7661,9.4472,-21.3279,104.1341,0.3078,0.0015,0.2704,104.1357,0.6066,100.0000,100.0000,0.0479,0.0150,0.2074,0.9636,1.0000,0.9995
45.0000,0.0299,0.0113,0.0006,0.0009,14.2255,2.6345,0.0512,16.1529,9.7968,0.0181,0.1414,0.0328,0.1414,2.0713,-0.7181,-40.3795,115.8238,0.3337,0.0019,0.3255,115.8258,0.7019,83.8471,83.8471,0.0323,0.0129,0.2804,0.9649,1.0000,0.9870
45.0000,0.0239,0.0123,0.0010,0.0007,14.3257,0.4700,0.9563,3.6807,9.3531,0.0241,0.1248,0.0279,0.1248,1.6087,10.0093,-30.2776,103.4873,0.3017,0.0019,0.3118,103.4893,0.6514,95.6260,95.6260,0.0056,0.0129,0.2934,0.6192,0.9500,0.9885
45.0000,0.0183,0.0122,0.0009,0.0011,11.9583,3.0948,0.3013,2.3184,9.4787,0.0267,0.0997,0.0257,0.0997,1.6086,27.1898,-1.1238,83.7304,0.2517,0.0013,0.2215,83.7317,0.5056,100.0000,100.0000,0.0316,0.0095,0.1804,0.7590,1.0000,0.9837
45.0000,0.0285,0.0100,0.0009,0.0006,10.5579,1.2335,0.7788,10.1975,9.7479,0.0263,0.1130,0.0236,0.1130,1.1128,17.9736,-5.6113,94.3291,0.2759,0.0013,0.2121,94.3303,0.5281,100.0000,100.0000,0.0130,0.0105,0.1886,1.3956,0.9700,0.9900
45.0000,0.0192,0.0091,0.0009,0.0007,11.2666,0.6464,0.6580,13.0026,9.0399,0.0270,0.1079,0.0238,0.1079,1.8546,21.3955,-5.6898,90.3938,0.2667,0.0014,0.2319,90.3952,0.5284,100.0000,100.0000,0.0071,0.0083,0.2164,0.5987,1.0000,0.9823
45.0000,0.0321,0.0106,0.0011,0.0008,13.5930,3.9688,0.7030,10.7459,9.6079,0.0254,0.1611,0.0327,0.1611,2.2042,-15.4016,-33.6637,132.7105,0.3804,0.0014,0.2434,132.7119,0.6683,100.0000,100.0000,0.0405,0.0088,0.1941,0.6214,0.9700,0.9930
45.0000,0.0214,0.0152,0.0009,0.0009,11.1234,1.3179,0.0980,5.5526,9.4684,0.0326,0.0927,0.0198,0.0927,2.6868,31.2610,0.0165,79.0485,0.2378,0.0013,0.2237,79.0499,0.4999,100.0000,100.0000,0.0141,0.0118,0.1978,0.7320,1.0000,0.9930
45.0000,0.0224,0.0140,0.0010,0.0006,13.4742,4.1092,0.8481,17.8448,9.2685,0.0258,0.1612,0.0269,0.1612,1.8713,-15.4712,-41.6226,132.7901,0.3750,0.0017,0.2951,132.7918,0.7081,82.1552,82.1552,0.0509,0.0143,0.2299,1.2135,0.9700,0.9929
45.0000,0.0254,0.0159,0.0009,0.0008,8.9408,1.1583,0.2494,13.9572,9.2124,0.0236,0.0866,0.0317,0.0866,1.1402,36.6827,9.3880,72.8139,0.2285,0.0011,0.1817,72.8149,0.4531,100.0000,100.0000,0.0122,0.0116,0.1579,1.1461,1.0000,0.9875
45.0000,0.0210,0.0121,0.0008,0.0010,8.1466,1.6567,0.6622,3.0303,9.9456,0.0244,0.0679,0.0232,0.0679,2.9929,49.5867,23.9553,57.9744,0.1834,0.0009,0.1619,57.9753,0.3802,100.0000,100.0000,0.0177,0.0129,0.1312,1.2448,1.0000,0.9912
45.0000,0.0251,0.0120,0.0007,0.0010,8.6862,1.4945,0.1121,5.8536,9.6109,0.0274,0.0724,0.0282,0.0724,2.0740,46.0715,17.0655,62.0167,0.2004,0.0010,0.1754,62.0177,0.4147,100.0000,100.0000,0.0159,0.0141,0.1454,1.2432,1.0000,0.9911
45.0000,0.0265,0.0107,0.0008,0.0007,13.0266,3.4969,0.7106,7.1067,8.9609,0.0179,0.1528,0.0288,0.1528,1.5981,-8.6106,-25.9351,124.9009,0.3523,0.0014,0.2387,124.9022,0.6297,100.0000,100.0000,0.0358,0.0110,0.1919,1.2789,0.9700,0.9946
45.0000,0.0244,0.0136,0.0007,0.0011,13.2907,2.8963,0.1321,14.9978,9.8263,0.0247,0.1303,0.0228,0.1303,1.5689,6.1320,-19.5031,107.9467,0.3081,0.0015,0.2496,107.9482,0.5975,100.0000,100.0000,0.0298,0.0091,0.2108,1.4467,1.0000,0.9875
45.0000,0.0312,0.0113,0.0008,0.0009,10.8089,5.6342,0.6828,4.2136,9.0856,0.0319,0.0901,0.0212,0.0901,1.2227,33.1769,9.0215,76.8457,0.2333,0.0009,0.1775,76.8466,0.4549,100.0000,100.0000,0.0571,0.0156,0.1048,1.3512,1.0000,0.9905
45.0000,0.0281,0.0125,0.0011,0.0010,13.3557,3.6197,0.4595,5.3337,8.0857,0.0233,0.1113,0.0289,0.1113,1.8661,19.5397,-12.7427,92.5279,0.2748,0.0014,0.2462,92.5293,0.5637,100.0000,100.0000,0.0369,0.0136,0.1957,0.6608,1.0000,0.9964
45.0000,0.0297,0.0124,0.0007,0.0011,10.9792,4.0683,0.7793,1.3769,9.8231,0.0259,0.1174,0.0280,0.1174,2.8334,14.9510,-5.0824,97.8053,0.2887,0.0011,0.1928,97.8064,0.5254,100.0000,100.0000,0.0417,0.0114,0.1396,0.8615,0.9700,0.9919
45.0000,0.0173,0.0099,0.0010,0.0008,9.0248,3.4379,0.7301,12.0470,9.3692,0.0229,0.1030,0.0197,0.1030,2.2882,25.3515,12.1068,85.8449,0.2486,0.0009,0.1619,85.8458,0.4395,100.0000,100.0000,0.0354,0.0137,0.1128,1.3211,0.9700,0.9928
45.0000,0.0279,0.0157,0.0007,0.0008,14.0386,3.1011,0.9948,17.7270,9.1584,0.0221,0.1429,0.0249,0.1429,1.4133,-2.3178,-40.0291,117.6635,0.3329,0.0019,0.3223,117.6654,0.7001,81.8414,81.8414,0.0386,0.0124,0.2713,1.1815,0.9500,0.9862
45.0000,0.0177,0.0109,0.0008,0.0009,12.7906,0.6766,0.7928,13.6121,8.3074,0.0196,0.1556,0.0185,0.1556,2.6251,-10.8290,-29.5027,127.4517,0.3494,0.0016,0.2678,127.4533,0.6475,100.0000,100.0000,0.0078,0.0144,0.2457,0.9907,0.9700,0.9872
45.0000,0.0192,0.0156,0.0010,0.0010,9.8672,0.0022,0.2521,0.1917,9.6052,0.0209,0.0822,0.0266,0.0822,1.5030,40.0712,7.2674,68.9168,0.2119,0.0013,0.2149,68.9181,0.4637,100.0000,100.0000,0.0006,0.0142,0.2001,0.5440,1.0000,0.9872
45.0000,0.0330,0.0153,0.0006,0.0009,14.5697,0.0880,0.0962,8.1783,9.3134,0.0237,0.1214,0.0267,0.1214,2.6393,12.4488,-30.0735,100.6820,0.2932,0.0019,0.3075,100.6838,0.6504,100.0000,100.0000,0.0019,0.0152,0.2903,1.2083,1.0000,0.9987
45.0000,0.0222,0.0153,0.0009,0.0007,15.8096,2.8080,0.3779,4.5837,8.4348,0.0303,0.1317,0.0304,0.1317,1.5384,4.3938,-33.8264,109.9454,0.3243,0.0018,0.3058,109.9472,0.6691,100.0000,100.0000,0.0287,0.0153,0.2618,0.5595,1.0000,0.9943
45.0000,0.0193,0.0132,0.0009,0.0008,14.1859,1.4457,0.4161,3.2340,8.9678,0.0311,0.1182,0.0291,0.1182,2.5620,13.7016,-22.4385,99.2414,0.2966,0.0017,0.2813,99.2432,0.6122,100.0000,100.0000,0.0155,0.0098,0.2560,1.1043,1.0000,0.9963
45.0000,0.0278,0.0091,0.0007,0.0008,10.3598,5.3978,0.5471,15.4526,9.9047,0.0270,0.1021,0.0197,0.1021,1.9299,25.4417,3.0552,85.7410,0.2509,0.0010,0.1953,85.7421,0.4847,84.5474,84.5474,0.0647,0.0119,0.1187,1.2850,1.0000,0.9913
45.0000,0.0264,0.0115,0.0008,0.0009,15.2941,4.8776,0.8370,15.6105,9.6877,0.0192,0.1804,0.0274,0.1804,2.3558,-28.0286,-53.8630,147.2311,0.4074,0.0018,0.3223,147.2329,0.7693,84.3895,84.3895,0.0588,0.0159,0.2475,1.2792,0.9700,0.9986
45.0000,0.0256,0.0125,0.0010,0.0011,10.0670,0.3284,0.7932,9.6637,9.7094,0.0282,0.1058,0.0190,0.1058,1.6831,22.7497,-2.7521,88.8365,0.2587,0.0013,0.2148,88.8378,0.5138,100.0000,100.0000,0.0041,0.0137,0.1971,1.1705,0.9700,0.9897
45.0000,0.0271,0.0155,0.0009,0.0008,16.0555,3.8206,0.3495,7.0187,8.7714,0.0183,0.1338,0.0212,0.1338,2.9835,4.5392,-29.2667,109.7782,0.3071,0.0018,0.2948,109.7799,0.6463,100.0000,100.0000,0.0392,0.0093,0.2464,0.5641,1.0000,0.9944
45.0000,0.0174,0.0092,0.0007,0.0007,14.8638,3.8448,0.2089,4.6940,9.3251,0.0171,0.1239,0.0199,0.1239,2.6239,11.5975,-17.6189,101.6613,0.2847,0.0016,0.2754,101.6629,0.5881,100.0000,100.0000,0.0394,0.0125,0.2235,0.9213,1.0000,0.9872
45.0000,0.0292,0.0170,0.0011,0.0008,14.6013,1.8356,0.6403,7.6634,8.2424,0.0309,0.1217,0.0287,0.1217,1.5076,11.3216,-27.0025,101.9785,0.3030,0.0017,0.2840,101.9802,0.6350,100.0000,100.0000,0.0190,0.0087,0.2564,0.6441,1.0000,0.9968
